 ±º‰,µÿ –,CGI,◊Ó–°Ω”»ÎµÁ∆Ω,œ¬––≤ª¡¨–¯∑¢…‰ø™πÿ,…œ––≤ª¡¨–¯∑¢…‰ø™πÿ,GAMMAπ¶¬ ÷µ,–°«¯÷ÿ—°∆´÷√,QSearch_I,TDD_OFFSET,…œ––¡¥¬∑∂œø™º∆À„∆˜,œ¬––¡¥¬∑ŒÛ¬Î∂œø™º∆ ˝∆˜,RLINKTAFR,RLINKTAHR,÷‹∆⁄–‘Œª÷√∏¸–¬∂® ±∆˜,∂‡∆µ∂Œ÷∏ æ,1µ»º∂…œ––∏…»≈√≈œﬁ÷µ,2µ»º∂…œ––∏…»≈√≈œﬁ÷µ,3µ»º∂…œ––∏…»≈√≈œﬁ÷µ,4µ»º∂…œ––∏…»≈√≈œﬁ÷µ,◊Ó¥Û÷ÿ∑¢¥Œ ˝
2012-08-23,Œ‰∫∫,460-00-28977-58215,100,ON,1,20,2,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28719-60025,100,ON,1,26,4,8,6,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28960-14053,100,ON,1,20,1,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28973-44801,100,ON,1,22,2,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28940-6951,103,ON,1,20,2,8,8,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28714-38543,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28701-48342,100,ON,1,20,1,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28694-15636,103,ON,1,22,0,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28715-4093,103,ON,1,20,1,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29139-1933,103,OFF,2,12,0,15,5,32,32,16,16,20,0,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29142-10943,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28967-22531,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28722-4983,103,ON,1,20,0,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28698-47733,100,ON,1,20,1,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29139-1503,100,ON,1,22,3,15,5,32,32,16,16,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28726-3572,100,ON,1,22,0,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28942-49791,103,ON,1,22,1,8,8,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28975-2822,100,ON,1,20,1,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28977-64489,100,ON,1,26,4,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28709-64237,100,ON,1,26,4,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28735-39745,100,ON,1,20,3,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28696-42704,100,ON,1,20,3,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28970-59296,100,ON,1,20,0,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28721-7373,100,ON,1,20,2,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28688-58181,100,ON,1,20,1,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28962-11382,100,ON,1,26,4,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28694-6016,103,ON,1,26,4,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28940-33425,100,ON,1,22,0,7,6,32,32,,,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28880-9061,103,ON,1,22,0,7,5,32,32,16,16,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28972-27841,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28688-58855,100,ON,1,20,2,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28721-362,100,ON,1,20,3,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28964-25831,98,ON,1,26,4,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28720-22192,100,ON,1,26,4,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28695-43255,100,ON,1,22,0,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28937-13462,100,ON,1,20,4,8,8,32,32,,,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29141-3573,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28706-28271,100,ON,1,26,4,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29142-8342,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-29184-17633,100,ON,1,20,4,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28973-39675,100,ON,1,20,2,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-29184-17664,100,ON,1,22,0,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28940-8353,103,ON,1,20,0,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28728-59571,100,ON,1,20,2,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28977-48262,100,ON,1,20,0,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28732-47513,100,ON,1,20,1,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28710-10891,100,ON,1,20,4,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28880-11282,100,ON,1,22,0,7,5,32,32,16,16,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28881-1334,,,,,,,,,,,,,,,,,,
2012-08-23,œÃƒ˛,460-00-29141-3082,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28979-9343,100,ON,1,20,3,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28733-51792,100,ON,1,20,4,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29138-333,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28963-2383,98,ON,1,22,4,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28939-40783,100,ON,1,20,0,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28708-3542,100,ON,1,22,4,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28937-13241,100,ON,1,20,4,8,6,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28933-42224,98,ON,1,20,3,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28938-19311,98,ON,1,20,4,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28704-36861,103,ON,1,22,0,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28973-46646,100,ON,1,20,4,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28722-52686,103,ON,1,22,1,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29142-2333,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28940-43623,103,ON,1,20,1,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29138-1593,,,,,,,,,,,,,,,,,,
2012-08-23,œÃƒ˛,460-00-29143-9273,100,ON,1,20,0,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28699-32931,100,ON,1,22,2,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29143-11872,100,ON,1,20,0,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28932-11815,103,ON,1,22,0,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28881-603,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28719-56801,100,ON,1,20,3,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29139-6322,103,OFF,2,12,0,7,5,32,32,16,16,20,0,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28695-10331,100,ON,1,20,4,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28974-32956,100,ON,1,20,3,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28882-21,100,ON,1,22,0,15,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28715-6393,103,ON,1,20,0,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28697-2322,98,ON,1,22,2,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29139-9242,103,ON,1,22,0,7,5,32,32,16,16,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28930-3032,100,ON,1,22,3,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28724-5191,100,ON,1,20,4,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28690-49431,103,ON,1,22,0,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28883-12211,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28978-5511,100,ON,1,20,1,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28977-1474,100,ON,1,22,0,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28690-52365,100,ON,1,20,1,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28969-38124,100,ON,1,20,2,,,32,32,16,16,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28699-61151,100,ON,1,26,4,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28724-5653,100,ON,1,22,2,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28713-36672,103,ON,1,22,2,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29137-4613,103,ON,1,22,0,7,5,32,32,16,16,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29139-2083,103,ON,1,22,0,7,5,32,32,16,16,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28973-17284,100,ON,1,22,0,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-29185-59361,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28965-11272,98,ON,1,,2,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28940-1763,103,ON,1,20,2,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28932-49712,100,ON,1,20,0,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28709-15901,100,ON,1,20,4,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28695-32402,100,ON,1,20,1,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28881-11573,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28722-40931,103,ON,1,22,0,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28713-52635,103,ON,1,22,1,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28706-42954,100,ON,1,20,2,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28707-5961,100,ON,1,20,0,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28700-32461,100,ON,1,12,3,8,8,32,32,,,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29139-461,94,OFF,2,12,0,7,5,32,32,16,16,20,0,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28936-44610,100,ON,1,0,0,8,6,63,64,,,10,0,2,5,10,15,4
2012-08-23,Œ‰∫∫,460-00-28983-15875,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28963-24551,98,ON,1,26,4,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28722-42421,103,ON,1,20,1,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28881-1283,,,,,,,,,,,,,,,,,,
2012-08-23,œÃƒ˛,460-00-28882-4252,103,ON,1,22,0,7,5,32,32,16,16,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28703-9392,100,ON,1,22,3,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29143-9853,100,ON,1,20,0,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28974-25031,100,ON,1,26,4,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28966-16306,100,ON,1,20,2,7,6,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28693-17124,100,ON,1,22,0,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28711-32365,100,ON,1,20,4,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28883-6342,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28694-52776,103,ON,1,22,1,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28940-52944,103,ON,1,22,0,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28936-54433,100,ON,1,20,3,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28880-783,100,ON,1,22,0,15,5,32,32,16,16,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28722-49822,100,ON,1,20,0,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28977-36012,100,ON,1,20,0,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28709-55511,100,ON,1,20,2,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28735-54543,100,ON,1,20,3,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28967-5292,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28966-21581,98,ON,1,26,4,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28733-8821,100,ON,1,20,4,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28942-32194,100,ON,1,20,2,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28966-9762,100,ON,1,22,3,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28719-65511,100,ON,1,26,4,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28883-9232,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28702-2142,100,ON,1,22,6,7,6,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28732-3262,100,ON,1,22,3,7,6,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28728-42315,100,ON,1,20,3,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28971-55364,100,ON,1,20,3,8,8,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28713-40105,100,ON,1,20,3,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28691-43312,103,ON,1,22,1,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28731-34384,100,ON,1,22,0,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28977-48564,100,ON,1,20,2,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28883-32,,,,,,,,,,,,,,,,,,
2012-08-23,œÃƒ˛,460-00-29137-3621,103,ON,1,22,0,7,5,32,32,16,16,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28933-25951,100,ON,1,26,4,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28733-40726,100,ON,1,20,1,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28725-42781,103,ON,1,26,3,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28688-61981,100,ON,1,26,4,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28932-8781,103,ON,1,20,0,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28733-32221,100,ON,1,20,0,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28880-2951,100,ON,1,22,0,7,5,32,32,16,16,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28722-6152,103,ON,1,20,0,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28724-7173,100,ON,1,22,3,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28704-40915,103,ON,1,20,1,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28706-36595,100,ON,1,22,1,7,6,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28690-36722,103,ON,1,22,0,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28966-26851,100,ON,1,26,4,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28733-50286,100,ON,1,20,3,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28883-11133,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28694-8893,103,ON,1,20,3,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28968-10023,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28933-11923,98,ON,1,20,3,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28731-46792,100,ON,1,22,1,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28973-44831,100,ON,1,20,0,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28881-10371,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28732-49213,100,ON,1,20,1,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28704-4901,100,ON,1,20,2,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28881-1293,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28722-1775,102,ON,1,22,0,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-29185-18833,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28719-30465,100,ON,1,22,4,7,6,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28940-10736,100,ON,1,26,4,8,6,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28690-33414,103,ON,1,22,0,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29137-2173,103,ON,1,22,0,7,5,32,32,16,16,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28702-9641,100,ON,1,26,1,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28968-57775,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28695-56415,100,ON,1,20,1,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28698-56355,100,ON,1,20,3,7,8,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28692-43272,103,ON,1,20,0,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28700-8441,103,ON,1,20,2,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28735-45314,100,ON,1,22,0,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29137-4603,103,ON,1,22,0,7,5,32,32,16,16,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28705-42963,100,ON,1,20,1,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28881-1341,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28702-56873,100,ON,1,20,4,8,6,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28971-19362,100,ON,1,20,6,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28701-48341,100,ON,1,20,0,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29142-6943,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28938-1032,98,ON,1,22,2,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28710-58425,100,ON,1,20,3,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28692-11546,103,ON,1,22,0,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28980-17942,100,ON,1,20,4,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28717-62681,98,ON,1,26,4,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28883-6972,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28729-49122,100,ON,1,20,0,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28728-32841,100,ON,1,22,1,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28734-54146,100,ON,1,22,2,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28726-47134,100,ON,1,22,0,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28711-29101,100,ON,1,26,4,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28720-55164,100,ON,1,20,3,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29142-8372,,,,,,,,,,,,,,,,,,
2012-08-23,œÃƒ˛,460-00-28882-6493,103,ON,1,22,0,7,5,32,32,16,16,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28699-7593,100,ON,1,22,4,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28881-613,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-29185-31623,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28697-25881,100,ON,1,26,4,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28733-54242,100,ON,1,20,4,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28732-57493,100,ON,1,20,4,7,6,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28705-1773,100,ON,1,22,2,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28731-56681,100,ON,1,20,4,7,8,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28940-8021,103,ON,1,22,0,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28730-54225,100,ON,1,22,3,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28962-26921,98,ON,1,26,4,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28719-9776,98,ON,1,26,4,8,6,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28977-54483,100,ON,1,20,2,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28705-32353,100,ON,1,20,3,8,6,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28972-54391,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28731-48905,100,ON,1,20,1,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29141-10901,,,,,,,,,,,,,,,,,,
2012-08-23,œÃƒ˛,460-00-28881-5191,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28930-10526,100,ON,1,20,4,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28882-12092,103,ON,1,22,0,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28698-13741,100,ON,1,20,4,7,6,32,32,,,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28880-3171,103,ON,1,22,0,7,5,32,32,16,16,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28703-63186,100,ON,1,26,4,7,6,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28723-46313,100,ON,1,20,0,8,6,32,32,32,32,20,2,2,5,10,15,2
